==PROF== Connected to process 2887 (/content/drive/My Drive/G-DBSCAN/a.out)
Compute degrees elapsed time               : 920.717 (sec)
Exclusive scan elapsed time               : 0.001 (sec)
Compute adj list elapsed time               : 4.411 (sec)
BFS elapsed time               : 0.360 (sec)
==PROF== Disconnected from process 2887
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","877,465,742.45",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,312,449,175.95",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","5,764,668,643",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","Memory [%]","%","11.11",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SOL DRAM","%","0.00",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","Duration","nsecond","4,391,949,376",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","13.64",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SOL L2 Cache","%","0.10",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SM Active Cycles","cycle","4,695,542,023.31",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","GPU Speed Of Light","SM [%]","%","71.83",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","SpeedOfLight","","","","SOLBottleneck","WRN","Compute is more heavily utilized than Memory: Look at the Compute Workload Analysis report section to see what the compute pipelines are spending their time doing. Also, consider whether any computation is redundant and could be reduced or moved to look-up tables."
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 2:1. The kernel achieved 40% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","3.07",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.50",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Compute Workload Analysis","Issue Slots Busy","%","76.87",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","3.07",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Compute Workload Analysis","SM Busy","%","88.18",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","FMA is the highest-utilized pipeline (88.2%). It executes 32-bit floating point (FADD, FMUL, FMAD, ...) and integer (IMUL, IMAD) operations. The pipeline is over-utilized and likely a performance bottleneck."
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","Memory Throughput","byte/second","6,582,188.80",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","Mem Busy","%","11.11",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","Max Bandwidth","%","8.40",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","L1/TEX Hit Rate","%","97.18",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","L2 Hit Rate","%","99.83",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Memory Workload Analysis","Mem Pipes Busy","%","8.40",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Scheduler Statistics","One or More Eligible","%","76.88",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Scheduler Statistics","Issued Warp Per Scheduler","","0.77",
"0","2887","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 11:25:25","1","7","Scheduler Statistics","No Eligible","%","23.12",
