==PROF== Connected to process 3628 (/content/drive/My Drive/G-DBSCAN/a.out)
Compute degrees elapsed time               : 918.368 (sec)
Exclusive scan elapsed time               : 0.001 (sec)
Compute adj list elapsed time               : 4.533 (sec)
BFS elapsed time               : 0.173 (sec)
==PROF== Disconnected from process 3628
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","DRAM Frequency","cycle/second","877,197,925.50",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SM Frequency","cycle/second","1,312,026,269.39",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","Elapsed Cycles","cycle","5,891,094,084",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","Memory [%]","%","11.22",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SOL DRAM","%","0.00",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","Duration","nsecond","4,489,655,360",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SOL L1/TEX Cache","%","13.77",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SOL L2 Cache","%","0.18",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SM Active Cycles","cycle","4,798,174,496.18",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","GPU Speed Of Light","SM [%]","%","70.82",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","SpeedOfLight","","","","SOLBottleneck","WRN","Compute is more heavily utilized than Memory: Look at the Compute Workload Analysis report section to see what the compute pipelines are spending their time doing. Also, consider whether any computation is redundant and could be reduced or moved to look-up tables."
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","OK","The ratio of peak float (fp32) to double (fp64) performance on this device is 2:1. The kernel achieved 39% of this device's fp32 peak performance and 0% of its fp64 peak performance."
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Compute Workload Analysis","Executed Ipc Active","inst/cycle","3.08",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","2.51",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Compute Workload Analysis","Issue Slots Busy","%","77.02",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Compute Workload Analysis","Issued Ipc Active","inst/cycle","3.08",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Compute Workload Analysis","SM Busy","%","86.95",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","ComputeWorkloadAnalysis","","","","HighPipeUtilization","WRN","FMA is the highest-utilized pipeline (86.9%). It executes 32-bit floating point (FADD, FMUL, FMAD, ...) and integer (IMUL, IMAD) operations. The pipeline is over-utilized and likely a performance bottleneck."
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","Memory Throughput","byte/second","6,486,655.58",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","Mem Busy","%","11.22",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","Max Bandwidth","%","8.22",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","L1/TEX Hit Rate","%","98.96",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","L2 Hit Rate","%","99.84",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Memory Workload Analysis","Mem Pipes Busy","%","8.22",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Scheduler Statistics","One or More Eligible","%","77.03",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Scheduler Statistics","Issued Warp Per Scheduler","","0.77",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Scheduler Statistics","No Eligible","%","22.97",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Scheduler Statistics","Active Warps Per Scheduler","warp","7.83",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Scheduler Statistics","Eligible Warps Per Scheduler","warp","3.28",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","10.17",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","10.17",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","29.73",
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","WarpStateStats","","","","CPIStall","WRN","On average, each warp of this kernel spends 3.3 cycles being stalled due to not being selected by the scheduler. This represents about 32.0% of the total average of 10.2 cycles between issuing two instructions. Not selected warps are eligible warps that were not picked by the scheduler to issue that cycle as another warp was selected. A high number of not selected warps typically means you have sufficient warps to cover warp latencies and you may consider reducing the number of active warps to possibly increase cache coherence and data locality."
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","WarpStateStats","","","","CPIStall","OK","Check the Source Counters section for the top stall locations in your source based on sampling data."
"0","3628","a.out","127.0.0.1","compute_degrees(float*, int, int, int*, float)","2021-Jul-04 12:00:16","1","7","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","3,695,314,512.20",
